Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,Shimmer,
Timestamp,Timestamp,Low Noise Accelerometer X,Low Noise Accelerometer X,Low Noise Accelerometer Y,Low Noise Accelerometer Y,Low Noise Accelerometer Z,Low Noise Accelerometer Z,Wide Range Accelerometer X,Wide Range Accelerometer X,Wide Range Accelerometer Y,Wide Range Accelerometer Y,Wide Range Accelerometer Z,Wide Range Accelerometer Z,Gyroscope X,Gyroscope X,Gyroscope Y,Gyroscope Y,Gyroscope Z,Gyroscope Z,Pressure,Pressure,Temperature,Temperature,GSR,GSR,
RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,RAW,CAL,
no units,mSecs,no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,m/(sec^2),no units,deg/sec,no units,deg/sec,no units,deg/sec,no units,kPa,no units,Celcius*,no units,kOhms,
1726421,-161778.747558594,2064,-5.46987951807229,2501,-0.204819277108434,1376,8.08433734939759,8384,-5.14040465971796,-688,-0.421827099938688,-13472,8.25996321275291,-46,-1.12977099236641,74,0.702290076335878,-39,0.595419847328244,43061,99.7339969273217,27454,29.2077939406427,51130,1666.18791533899,1493934006702,
1732975,-161578.735351563,2062,-5.44578313253012,2499,-0.180722891566265,1373,8.12048192771084,8384,-5.14040465971796,-736,-0.451256897608829,-13504,8.27958307786634,-67,-1.16030534351145,76,1.02290076335878,-52,0.793893129770992,43063,99.7398054849782,27454,29.2077939406427,51131,1664.92349177078,1493934006912,
1739529,-161378.723144531,2063,-5.49397590361446,2503,-0.192771084337349,1378,8.06024096385542,8416,-5.16002452483139,-688,-0.421827099938688,-13536,8.29920294297977,-36,-0.793893129770992,52,0.549618320610687,-43,0.656488549618321,43062,99.7369012057784,27454,29.2077939406427,51132,1663.66098581895,1493934007126,
1746083,-161178.7109375,2063,-5.46987951807229,2501,-0.192771084337349,1374,8.10843373493976,8368,-5.13059472716125,-656,-0.402207234825261,-13504,8.27958307786634,-54,-0.870229007633588,57,0.82442748091603,-44,0.67175572519084,43062,99.7402631859117,27456,29.2195048056728,51132,1663.66098581895,1493934007310,
1752637,-160978.698730469,2062,-5.48192771084337,2502,-0.180722891566265,1374,8.10843373493976,8368,-5.13059472716125,-656,-0.402207234825261,-13472,8.25996321275291,-47,-1.02290076335878,67,0.717557251908397,-43,0.656488549618321,43062,99.7402631859117,27456,29.2195048056728,51133,1662.40039312444,1493934007499,
1759191,-160778.686523438,2061,-5.44578313253012,2499,-0.168674698795181,1374,8.10843373493976,8384,-5.14040465971796,-624,-0.382587369711833,-13520,8.28939301042305,-74,-1.09923664122137,72,1.12977099236641,-43,0.656488549618321,43062,99.7402631859117,27456,29.2195048056728,51133,1662.40039312444,1493934007709,
1765745,-160578.674316406,2060,-5.45783132530121,2500,-0.156626506024096,1375,8.09638554216868,8416,-5.16002452483139,-656,-0.402207234825261,-13488,8.26977314530963,-58,-0.83969465648855,55,0.885496183206107,-38,0.580152671755725,43062,99.7402631859117,27456,29.2195048056728,51134,1661.1417093414,1493934007924,
1772299,-160378.662109375,2062,-5.44578313253012,2499,-0.180722891566265,1374,8.10843373493976,8432,-5.16983445738811,-640,-0.392397302268547,-13520,8.28939301042305,-36,-0.67175572519084,44,0.549618320610687,-37,0.564885496183206,43060,99.7344544778607,27456,29.2195048056728,51134,1661.1417093414,1493934008110,
1778853,-160178.649902344,2061,-5.46987951807229,2501,-0.168674698795181,1374,8.10843373493976,8384,-5.14040465971796,-656,-0.402207234825261,-13520,8.28939301042305,-30,-0.946564885496183,62,0.458015267175573,-53,0.809160305343511,43060,99.7361353242401,27457,29.2253599824674,51133,1662.40039312444,1493934008325,
1785407,-159978.637695313,2060,-5.46987951807229,2501,-0.156626506024096,1375,8.09638554216868,8400,-5.15021459227468,-656,-0.402207234825261,-13504,8.27958307786634,-42,-0.793893129770992,52,0.641221374045801,-44,0.67175572519084,43059,99.7332309333607,27457,29.2253599824674,51134,1661.1417093414,1493934008509,
1791961,-159778.625488281,2061,-5.45783132530121,2500,-0.168674698795181,1373,8.12048192771084,8432,-5.16983445738811,-736,-0.451256897608829,-13552,8.30901287553648,-53,-1.16030534351145,76,0.809160305343511,-51,0.778625954198473,43062,99.7419441082282,27457,29.2253599824674,51132,1663.66098581895,1493934008723,
1798515,-159578.61328125,2062,-5.46987951807229,2501,-0.180722891566265,1375,8.09638554216868,8400,-5.15021459227468,-640,-0.392397302268547,-13552,8.30901287553648,-34,-0.900763358778626,59,0.519083969465649,-48,0.732824427480916,43059,99.7332309333607,27457,29.2253599824674,51132,1663.66098581895,1493934008907,
1805069,-159378.601074219,2061,-5.45783132530121,2500,-0.168674698795181,1374,8.10843373493976,8336,-5.11097486204782,-640,-0.392397302268547,-13504,8.27958307786634,-51,-0.732824427480916,48,0.778625954198473,-36,0.549618320610687,43063,99.744848501337,27457,29.2253599824674,51130,1666.18791533899,1493934009115,
1811623,-159178.588867188,2061,-5.43373493975904,2498,-0.168674698795181,1373,8.12048192771084,8384,-5.14040465971796,-640,-0.392397302268547,-13520,8.28939301042305,-37,-1.02290076335878,67,0.564885496183206,-54,0.82442748091603,43063,99.7465294164665,27458,29.231214988833,51130,1666.18791533899,1493934009300,
1818177,-158978.576660156,2062,-5.45783132530121,2500,-0.180722891566265,1374,8.10843373493976,8368,-5.13059472716125,-656,-0.402207234825261,-13600,8.33844267320662,-45,-0.931297709923664,61,0.687022900763359,-39,0.595419847328244,43060,99.737816125467,27458,29.231214988833,51129,1667.4542608959,1493934009509,
1824731,-158778.564453125,2060,-5.46987951807229,2501,-0.156626506024096,1374,8.10843373493976,8416,-5.16002452483139,-656,-0.402207234825261,-13552,8.30901287553648,-48,-0.778625954198473,51,0.732824427480916,-38,0.580152671755725,43059,99.7349116966202,27458,29.231214988833,51130,1666.18791533899,1493934009726,
1831285,-158578.552246094,2061,-5.45783132530121,2500,-0.168674698795181,1374,8.10843373493976,8384,-5.14040465971796,-656,-0.402207234825261,-13536,8.29920294297977,-49,-0.916030534351145,60,0.748091603053435,-40,0.610687022900763,43062,99.7436249853902,27458,29.231214988833,51132,1663.66098581895,1493934009909,
1837839,-158378.540039063,2062,-5.45783132530121,2500,-0.180722891566265,1375,8.09638554216868,8368,-5.13059472716125,-672,-0.412017167381974,-13600,8.33844267320662,-58,-0.885496183206107,58,0.885496183206107,-51,0.778625954198473,43060,99.737816125467,27458,29.231214988833,51134,1661.1417093414,1493934010128,
1844393,-158178.527832031,2059,-5.45783132530121,2500,-0.144578313253012,1375,8.09638554216868,8368,-5.13059472716125,-720,-0.441446965052115,-13504,8.27958307786634,-56,-0.885496183206107,58,0.854961832061069,-30,0.458015267175573,43060,99.737816125467,27458,29.231214988833,51137,1657.37706819941,1493934010314,
1850947,-157978.515625,2063,-5.45783132530121,2500,-0.192771084337349,1375,8.09638554216868,8368,-5.13059472716125,-672,-0.412017167381974,-13584,8.32863274064991,-31,-1.02290076335878,67,0.473282442748092,-46,0.702290076335878,43058,99.7320072685166,27458,29.231214988833,51142,1651.14044270378,1493934010505,
1857501,-157778.503417969,2061,-5.48192771084337,2502,-0.168674698795181,1373,8.12048192771084,8368,-5.13059472716125,-672,-0.412017167381974,-13600,8.33844267320662,-33,-0.916030534351145,60,0.50381679389313,-24,0.366412213740458,43060,99.737816125467,27458,29.231214988833,51146,1646.18483495022,1493934010713,
1864055,-157578.491210938,2062,-5.45783132530121,2500,-0.180722891566265,1374,8.10843373493976,8368,-5.13059472716125,-640,-0.392397302268547,-13552,8.30901287553648,-59,-0.885496183206107,58,0.900763358778626,-39,0.595419847328244,43059,99.7349116966202,27458,29.231214988833,51148,1643.71816939765,1493934010929,
1870609,-157378.479003906,2062,-5.48192771084337,2502,-0.180722891566265,1374,8.10843373493976,8400,-5.15021459227468,-656,-0.402207234825261,-13552,8.30901287553648,-30,-0.809160305343511,53,0.458015267175573,-49,0.748091603053435,43057,99.7291028411562,27458,29.231214988833,51149,1642.48760660976,1493934011115,
1877163,-157178.466796875,2060,-5.46987951807229,2501,-0.156626506024096,1375,8.09638554216868,8400,-5.15021459227468,-688,-0.421827099938688,-13600,8.33844267320662,-62,-1.0381679389313,68,0.946564885496183,-49,0.748091603053435,43057,99.7324640803949,27460,29.2429244904312,51151,1640.03200030439,1493934011301,
1883717,-156978.454589844,2063,-5.44578313253012,2499,-0.192771084337349,1371,8.14457831325301,8352,-5.12078479460454,-672,-0.412017167381974,-13600,8.33844267320662,-36,-0.83969465648855,55,0.549618320610687,-54,0.82442748091603,43059,99.7382730877222,27460,29.2429244904312,51152,1638.80694854146,1493934011503,
1890271,-156778.442382813,2059,-5.46987951807229,2501,-0.144578313253012,1374,8.10843373493976,8336,-5.11097486204782,-640,-0.392397302268547,-13520,8.28939301042305,-26,-0.900763358778626,59,0.396946564885496,-31,0.473282442748092,43062,99.7469866042874,27460,29.2429244904312,51154,1636.36232727377,1493934011713,
1896825,-156578.430175781,2060,-5.45783132530121,2500,-0.156626506024096,1373,8.12048192771084,8336,-5.11097486204782,-640,-0.392397302268547,-13488,8.26977314530963,-32,-0.793893129770992,52,0.488549618320611,-37,0.564885496183206,43059,99.7382730877222,27460,29.2429244904312,51156,1633.92498846449,1493934011927,
1903379,-156378.41796875,2060,-5.46987951807229,2501,-0.156626506024096,1374,8.10843373493976,8304,-5.0913549969344,-560,-0.343347639484979,-13536,8.29920294297977,-45,-0.82442748091603,54,0.687022900763359,-43,0.656488549618321,43057,99.7324640803949,27460,29.2429244904312,51159,1630.28256383453,1493934012111,
1909933,-156178.405761719,2059,-5.45783132530121,2500,-0.144578313253012,1373,8.12048192771084,8384,-5.14040465971796,-640,-0.392397302268547,-13504,8.27958307786634,-63,-1.09923664122137,72,0.961832061068702,-19,0.290076335877863,43057,99.7324640803949,27460,29.2429244904312,51162,1626.65634282108,1493934012326,
1916487,-155978.393554688,2060,-5.48192771084337,2502,-0.156626506024096,1373,8.12048192771084,8432,-5.16983445738811,-640,-0.392397302268547,-13520,8.28939301042305,-66,-0.809160305343511,53,1.00763358778626,-38,0.580152671755725,43060,99.7411775925007,27460,29.2429244904312,51164,1624.2478108388,1493934012510,
1923041,-155778.381347656,2061,-5.46987951807229,2501,-0.168674698795181,1374,8.10843373493976,8336,-5.11097486204782,-672,-0.412017167381974,-13488,8.26977314530963,-39,-0.885496183206107,58,0.595419847328244,-38,0.580152671755725,43061,99.7440820980224,27460,29.2429244904312,51164,1624.2478108388,1493934012705,
1929595,-155578.369140625,2063,-5.46987951807229,2501,-0.192771084337349,1374,8.10843373493976,8368,-5.13059472716125,-640,-0.392397302268547,-13504,8.27958307786634,-49,-0.946564885496183,62,0.748091603053435,-46,0.702290076335878,43058,99.735368583687,27460,29.2429244904312,51163,1625.45118461257,1493934012915,
1936149,-155378.356933594,2060,-5.46987951807229,2501,-0.156626506024096,1373,8.12048192771084,8384,-5.14040465971796,-640,-0.392397302268547,-13520,8.28939301042305,-57,-0.916030534351145,60,0.870229007633588,-33,0.50381679389313,43058,99.735368583687,27460,29.2429244904312,51162,1626.65634282108,1493934013102,
1942703,-155178.344726563,2062,-5.46987951807229,2501,-0.180722891566265,1373,8.12048192771084,8400,-5.15021459227468,-688,-0.421827099938688,-13472,8.25996321275291,-32,-0.870229007633588,57,0.488549618320611,-52,0.793893129770992,43058,99.7370491735836,27461,29.2487789857408,51161,1627.86328943637,1493934013313,
1949257,-154978.332519531,2060,-5.45783132530121,2500,-0.156626506024096,1374,8.10843373493976,8464,-5.18945432250153,-688,-0.421827099938688,-13536,8.29920294297977,-49,-0.748091603053435,49,0.748091603053435,-36,0.549618320610687,43057,99.7341446323273,27461,29.2487789857408,51159,1630.28256383453,1493934013528,
1955811,-154778.3203125,2064,-5.46987951807229,2501,-0.204819277108434,1374,8.10843373493976,8416,-5.16002452483139,-640,-0.392397302268547,-13536,8.29920294297977,-51,-0.687022900763359,45,0.778625954198473,-29,0.442748091603053,43058,99.7370491735836,27461,29.2487789857408,51158,1631.49489962064,1493934013713,
1962365,-154578.308105469,2059,-5.44578313253012,2499,-0.144578313253012,1374,8.10843373493976,8368,-5.13059472716125,-672,-0.412017167381974,-13536,8.29920294297977,-46,-0.900763358778626,59,0.702290076335878,-48,0.732824427480916,43057,99.7341446323273,27461,29.2487789857408,51157,1632.70903982014,1493934013912,
1968919,-154378.295898438,2059,-5.46987951807229,2501,-0.144578313253012,1373,8.12048192771084,8320,-5.10116492949111,-656,-0.402207234825261,-13536,8.29920294297977,-74,-0.748091603053435,49,1.12977099236641,-35,0.534351145038168,43059,99.7399537155831,27461,29.2487789857408,51155,1635.14274959718,1493934014130,
1975473,-154178.283691406,2061,-5.43373493975904,2498,-0.168674698795181,1373,8.12048192771084,8384,-5.14040465971796,-640,-0.392397302268547,-13552,8.30901287553648,-38,-1.09923664122137,72,0.580152671755725,-34,0.519083969465649,43059,99.7416342983295,27462,29.2546333107753,51154,1636.36232727377,1493934014314,
1982027,-153978.271484375,2061,-5.46987951807229,2501,-0.168674698795181,1375,8.09638554216868,8336,-5.11097486204782,-672,-0.412017167381974,-13568,8.31882280809319,-53,-0.931297709923664,61,0.809160305343511,-37,0.564885496183206,43057,99.7358251391475,27462,29.2546333107753,51153,1637.58372556193,1493934014502,
1988581,-153778.259277344,2058,-5.48192771084337,2502,-0.132530120481928,1373,8.12048192771084,8304,-5.0913549969344,-624,-0.382587369711833,-13472,8.25996321275291,-57,-1.00763358778626,66,0.870229007633588,-35,0.534351145038168,43058,99.7387297183669,27462,29.2546333107753,51153,1637.58372556193,1493934014712,
1995135,-153578.247070313,2063,-5.42168674698795,2497,-0.192771084337349,1372,8.13253012048193,8368,-5.13059472716125,-624,-0.382587369711833,-13536,8.29920294297977,-43,-0.961832061068702,63,0.656488549618321,-42,0.641221374045801,43058,99.7387297183669,27462,29.2546333107753,51152,1638.80694854146,1493934014928,
2001689,-153378.234863281,2059,-5.45783132530121,2500,-0.144578313253012,1374,8.10843373493976,8320,-5.10116492949111,-688,-0.421827099938688,-13584,8.32863274064991,-38,-1.05343511450382,69,0.580152671755725,-37,0.564885496183206,43057,99.7358251391475,27462,29.2546333107753,51153,1637.58372556193,1493934015112,
2008243,-153178.22265625,2059,-5.46987951807229,2501,-0.144578313253012,1375,8.09638554216868,8336,-5.11097486204782,-704,-0.431637032495402,-13504,8.27958307786634,-43,-0.793893129770992,52,0.656488549618321,-49,0.748091603053435,43057,99.7391860174874,27464,29.2663414501729,51154,1636.36232727377,1493934015306,
2014797,-152978.210449219,2062,-5.45783132530121,2500,-0.180722891566265,1373,8.12048192771084,8352,-5.12078479460454,-704,-0.431637032495402,-13504,8.27958307786634,-45,-0.83969465648855,55,0.687022900763359,-43,0.656488549618321,43057,99.7391860174874,27464,29.2663414501729,51155,1635.14274959718,1493934015514,
2021351,-152778.198242188,2059,-5.46987951807229,2501,-0.144578313253012,1374,8.10843373493976,8368,-5.13059472716125,-704,-0.431637032495402,-13600,8.33844267320662,-43,-0.870229007633588,57,0.656488549618321,-47,0.717557251908397,43057,99.7391860174874,27464,29.2663414501729,51156,1633.92498846449,1493934015702,
2027905,-152578.186035156,2062,-5.45783132530121,2500,-0.180722891566265,1373,8.12048192771084,8352,-5.12078479460454,-640,-0.392397302268547,-13520,8.28939301042305,-69,-1.09923664122137,72,1.05343511450382,-41,0.625954198473282,43057,99.7391860174874,27464,29.2663414501729,51157,1632.70903982014,1493934015910,
2034459,-152378.173828125,2061,-5.50602409638554,2504,-0.168674698795181,1375,8.09638554216868,8416,-5.16002452483139,-688,-0.421827099938688,-13488,8.26977314530963,-60,-0.977099236641221,64,0.916030534351145,-39,0.595419847328244,43057,99.7391860174874,27464,29.2663414501729,51158,1631.49489962064,1493934016128,
2041013,-152178.161621094,2059,-5.44578313253012,2499,-0.144578313253012,1374,8.10843373493976,8400,-5.15021459227468,-704,-0.431637032495402,-13520,8.28939301042305,-38,-0.900763358778626,59,0.580152671755725,-22,0.33587786259542,43057,99.7391860174874,27464,29.2663414501729,51159,1630.28256383453,1493934016313,
2047567,-151978.149414063,2061,-5.44578313253012,2499,-0.168674698795181,1375,8.09638554216868,8416,-5.16002452483139,-592,-0.362967504598406,-13408,8.22072348252606,-51,-0.946564885496183,62,0.778625954198473,-44,0.67175572519084,43057,99.7391860174874,27464,29.2663414501729,51161,1627.86328943637,1493934016528,
2054121,-151778.137207031,2058,-5.46987951807229,2501,-0.132530120481928,1374,8.10843373493976,8368,-5.13059472716125,-640,-0.392397302268547,-13504,8.27958307786634,-51,-0.748091603053435,49,0.778625954198473,-24,0.366412213740458,43053,99.7275674043508,27464,29.2663414501729,51164,1624.2478108388,1493934016712,
2060675,-151578.125,2059,-5.42168674698795,2497,-0.144578313253012,1372,8.13253012048193,8400,-5.15021459227468,-640,-0.392397302268547,-13520,8.28939301042305,-16,-0.82442748091603,54,0.244274809160305,-40,0.610687022900763,43054,99.73047205652,27464,29.2663414501729,51169,1618.25757028983,1493934016928,
2067229,-151378.112792969,2062,-5.44578313253012,2499,-0.180722891566265,1375,8.09638554216868,8368,-5.13059472716125,-656,-0.402207234825261,-13584,8.32863274064991,-27,-0.977099236641221,64,0.412213740458015,-52,0.793893129770992,43054,99.73047205652,27464,29.2663414501729,51172,1614.68458751267,1493934017113,
2073783,-151178.100585938,2061,-5.44578313253012,2499,-0.168674698795181,1372,8.13253012048193,8400,-5.15021459227468,-608,-0.37277743715512,-13504,8.27958307786634,-61,-0.82442748091603,54,0.931297709923664,-48,0.732824427480916,43054,99.7321523141786,27465,29.2721952646128,51177,1608.76454926439,1493934017328,
2080337,-150978.088378906,2061,-5.44578313253012,2499,-0.168674698795181,1373,8.12048192771084,8400,-5.15021459227468,-640,-0.392397302268547,-13520,8.28939301042305,-68,-0.931297709923664,61,1.0381679389313,-55,0.83969465648855,43057,99.7408663890257,27465,29.2721952646128,51182,1602.88776259309,1493934017512,
2086891,-150778.076171875,2061,-5.44578313253012,2499,-0.168674698795181,1373,8.12048192771084,8384,-5.14040465971796,-656,-0.402207234825261,-13584,8.32863274064991,-43,-0.83969465648855,55,0.656488549618321,-48,0.732824427480916,43057,99.7408663890257,27465,29.2721952646128,51186,1598.21715679725,1493934017701,
2093445,-150578.063964844,2062,-5.45783132530121,2500,-0.180722891566265,1373,8.12048192771084,8352,-5.12078479460454,-672,-0.412017167381974,-13536,8.29920294297977,-39,-1.05343511450382,69,0.595419847328244,-52,0.793893129770992,43057,99.7408663890257,27465,29.2721952646128,51189,1594.73202601454,1493934017903,
2099999,-150378.051757813,2058,-5.44578313253012,2499,-0.132530120481928,1373,8.12048192771084,8336,-5.11097486204782,-624,-0.382587369711833,-13472,8.25996321275291,-24,-0.732824427480916,48,0.366412213740458,-59,0.900763358778626,43053,99.7292476240496,27465,29.2721952646128,51191,1592.41703746097,1493934018115,
2106553,-150178.039550781,2061,-5.46987951807229,2501,-0.168674698795181,1373,8.12048192771084,8304,-5.0913549969344,-624,-0.382587369711833,-13424,8.23053341508277,-68,-0.885496183206107,58,1.0381679389313,-41,0.625954198473282,43053,99.7309277986771,27466,29.2780489089313,51191,1592.41703746097,1493934018333,
2113107,-149978.02734375,2062,-5.46987951807229,2501,-0.180722891566265,1373,8.12048192771084,8352,-5.12078479460454,-624,-0.382587369711833,-13504,8.27958307786634,-52,-0.946564885496183,62,0.793893129770992,-46,0.702290076335878,43054,99.7338325267649,27466,29.2780489089313,51192,1591.26206176643,1493934018516,
2119661,-149778.015136719,2061,-5.45783132530121,2500,-0.168674698795181,1374,8.10843373493976,8336,-5.11097486204782,-624,-0.382587369711833,-13456,8.2501532801962,-47,-0.931297709923664,61,0.717557251908397,-48,0.732824427480916,43053,99.7309277986771,27466,29.2780489089313,51191,1592.41703746097,1493934018699,
2126215,-149578.002929688,2060,-5.42168674698795,2497,-0.156626506024096,1371,8.14457831325301,8336,-5.11097486204782,-672,-0.412017167381974,-13456,8.2501532801962,-30,-0.885496183206107,58,0.458015267175573,-46,0.702290076335878,43057,99.7425467154883,27466,29.2780489089313,51191,1592.41703746097,1493934018909,
2132769,-149377.990722656,2062,-5.49397590361446,2503,-0.180722891566265,1374,8.10843373493976,8368,-5.13059472716125,-640,-0.392397302268547,-13504,8.27958307786634,-43,-1.0381679389313,68,0.656488549618321,-46,0.702290076335878,43057,99.7425467154883,27466,29.2780489089313,51190,1593.57369099076,1493934019105,
2139323,-149177.978515625,2061,-5.46987951807229,2501,-0.168674698795181,1372,8.13253012048193,8336,-5.11097486204782,-640,-0.392397302268547,-13648,8.36787247087676,-35,-0.977099236641221,64,0.534351145038168,-55,0.83969465648855,43057,99.7425467154883,27466,29.2780489089313,51190,1593.57369099076,1493934019316,
2145877,-148977.966308594,2061,-5.43373493975904,2498,-0.168674698795181,1372,8.13253012048193,8368,-5.13059472716125,-624,-0.382587369711833,-13504,8.27958307786634,-31,-0.854961832061069,56,0.473282442748092,-55,0.83969465648855,43057,99.7425467154883,27466,29.2780489089313,51189,1594.73202601454,1493934019499,
2152431,-148777.954101563,2058,-5.46987951807229,2501,-0.132530120481928,1374,8.10843373493976,8400,-5.15021459227468,-688,-0.421827099938688,-13520,8.28939301042305,-45,-0.946564885496183,62,0.687022900763359,-15,0.229007633587786,43053,99.7309277986771,27466,29.2780489089313,51190,1593.57369099076,1493934019709,
2158985,-148577.941894531,2058,-5.45783132530121,2500,-0.132530120481928,1377,8.07228915662651,8400,-5.15021459227468,-672,-0.412017167381974,-13568,8.31882280809319,-65,-1.51145038167939,99,0.99236641221374,-43,0.656488549618321,43053,99.7309277986771,27466,29.2780489089313,51190,1593.57369099076,1493934019923,
2165539,-148377.9296875,2062,-5.43373493975904,2498,-0.180722891566265,1373,8.12048192771084,8400,-5.15021459227468,-720,-0.441446965052115,-13568,8.31882280809319,-10,-0.687022900763359,45,0.152671755725191,-58,0.885496183206107,43054,99.7338325267649,27466,29.2780489089313,51190,1593.57369099076,1493934020107,
2172093,-148177.917480469,2063,-5.49397590361446,2503,-0.192771084337349,1375,8.09638554216868,8416,-5.16002452483139,-704,-0.431637032495402,-13472,8.25996321275291,-83,-1.43511450381679,94,1.26717557251908,-39,0.595419847328244,43054,99.7388728941813,27469,29.2956088215426,51191,1592.41703746097,1493934020300,
2178647,-147977.905273438,2061,-5.49397590361446,2503,-0.168674698795181,1375,8.09638554216868,8400,-5.15021459227468,-720,-0.441446965052115,-13488,8.26977314530963,-50,-0.488549618320611,32,0.763358778625954,-23,0.351145038167939,43057,99.7475874245145,27469,29.2956088215426,51190,1593.57369099076,1493934020508,
2185201,-147777.893066406,2065,-5.46987951807229,2501,-0.216867469879518,1373,8.12048192771084,8448,-5.17964438994482,-688,-0.421827099938688,-13488,8.26977314530963,-33,-0.717557251908397,47,0.50381679389313,-24,0.366412213740458,43054,99.7388728941813,27469,29.2956088215426,51189,1594.73202601454,1493934020723,
2191755,-147577.880859375,2063,-5.46987951807229,2501,-0.192771084337349,1374,8.10843373493976,8464,-5.18945432250153,-688,-0.421827099938688,-13520,8.28939301042305,-80,-1.20610687022901,79,1.22137404580153,-40,0.610687022900763,43052,99.7330632110095,27469,29.2956088215426,51190,1593.57369099076,1493934020907,
2198309,-147377.868652344,2062,-5.50602409638554,2504,-0.180722891566265,1374,8.10843373493976,8352,-5.12078479460454,-752,-0.461066830165543,-13472,8.25996321275291,-72,-1.17557251908397,77,1.09923664122137,-48,0.732824427480916,43052,99.7330632110095,27469,29.2956088215426,51191,1592.41703746097,1493934021117,
2204863,-147177.856445313,2061,-5.46987951807229,2501,-0.168674698795181,1374,8.10843373493976,8384,-5.14040465971796,-704,-0.431637032495402,-13552,8.30901287553648,-37,-0.961832061068702,63,0.564885496183206,-44,0.67175572519084,43052,99.7347431674892,27470,29.3014617857596,51192,1591.26206176643,1493934021302,
2211417,-146977.844238281,2060,-5.46987951807229,2501,-0.156626506024096,1373,8.12048192771084,8368,-5.13059472716125,-688,-0.421827099938688,-13520,8.28939301042305,-31,-1.00763358778626,66,0.473282442748092,-38,0.580152671755725,43054,99.7405529265699,27470,29.3014617857596,51194,1588.95712930107,1493934021511,
2217971,-146777.83203125,2062,-5.45783132530121,2500,-0.180722891566265,1372,8.13253012048193,8432,-5.16983445738811,-704,-0.431637032495402,-13440,8.24034334763948,-33,-0.900763358778626,59,0.50381679389313,-41,0.625954198473282,43053,99.7376480466579,27470,29.3014617857596,51199,1583.22390617435,1493934021706,
2224525,-146577.819824219,2062,-5.46987951807229,2501,-0.180722891566265,1373,8.12048192771084,8400,-5.15021459227468,-672,-0.412017167381974,-13504,8.27958307786634,-17,-1.17557251908397,77,0.259541984732824,-57,0.870229007633588,43053,99.7376480466579,27470,29.3014617857596,51204,1577.53190716035,1493934021914,
2231079,-146377.807617188,2059,-5.49397590361446,2503,-0.144578313253012,1377,8.07228915662651,8416,-5.16002452483139,-688,-0.421827099938688,-13504,8.27958307786634,-61,-1.20610687022901,79,0.931297709923664,-48,0.732824427480916,43053,99.7376480466579,27470,29.3014617857596,51209,1571.88068922567,1493934022105,
2237633,-146177.795410156,2063,-5.43373493975904,2498,-0.192771084337349,1372,8.13253012048193,8368,-5.13059472716125,-736,-0.451256897608829,-13584,8.32863274064991,1,-0.641221374045801,42,-0.0152671755725191,-19,0.290076335877863,43053,99.7393279960665,27471,29.307314580047,51215,1565.15244428292,1493934022316,
2244187,-145977.783203125,2060,-5.45783132530121,2500,-0.156626506024096,1375,8.09638554216868,8304,-5.0913549969344,-608,-0.37277743715512,-13584,8.32863274064991,-52,-0.977099236641221,64,0.793893129770992,-51,0.778625954198473,43053,99.7393279960665,27471,29.307314580047,51220,1559.58941625192,1493934022504,
2250741,-145777.770996094,2061,-5.44578313253012,2499,-0.168674698795181,1375,8.09638554216868,8368,-5.13059472716125,-608,-0.37277743715512,-13616,8.34825260576334,-61,-0.961832061068702,63,0.931297709923664,-40,0.610687022900763,43052,99.7364230789445,27471,29.307314580047,51222,1557.37526202839,1493934022713,
2257295,-145577.758789063,2059,-5.49397590361446,2503,-0.144578313253012,1375,8.09638554216868,8400,-5.15021459227468,-624,-0.382587369711833,-13536,8.29920294297977,-54,-0.916030534351145,60,0.82442748091603,-38,0.580152671755725,43052,99.7364230789445,27471,29.307314580047,51224,1555.16738577607,1493934022930,
2263849,-145377.746582031,2061,-5.44578313253012,2499,-0.168674698795181,1374,8.10843373493976,8368,-5.13059472716125,-656,-0.402207234825261,-13520,8.28939301042305,-62,-0.99236641221374,65,0.946564885496183,-34,0.519083969465649,43053,99.7393279960665,27471,29.307314580047,51226,1552.96576083209,1493934023114,
2270403,-145177.734375,2061,-5.44578313253012,2499,-0.168674698795181,1375,8.09638554216868,8368,-5.13059472716125,-656,-0.402207234825261,-13472,8.25996321275291,-53,-1.14503816793893,75,0.809160305343511,-43,0.656488549618321,43053,99.7426877598442,27473,29.3190196589868,51234,1544.22124613713,1493934023305,
2276957,-144977.722167969,2061,-5.48192771084337,2502,-0.168674698795181,1374,8.10843373493976,8432,-5.16983445738811,-608,-0.37277743715512,-13472,8.25996321275291,-37,-1.08396946564885,71,0.564885496183206,-41,0.625954198473282,43053,99.7426877598442,27473,29.3190196589868,51240,1537.72721457323,1493934023514,
