Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:12 EDT 2017,283478,1493934252440,3588.0,810.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:18 EDT 2017,289979,1493934258941,3519.0,650.0
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291645,1493934260607,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291699,1493934260661,Drag
Thu May 04 17:44:20 EDT 2017,291707,1493934260669,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:44:20 EDT 2017,291708,1493934260670,Drag
Thu May 04 17:45:02 EDT 2017,333902,1493934302864,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333902,1493934302864,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:02 EDT 2017,333903,1493934302865,3535.0,275.0
Thu May 04 17:45:26 EDT 2017,357587,1493934326549,Task3,Klaus Mueller
Thu May 04 17:45:35 EDT 2017,366745,1493934335707,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366745,1493934335707,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366745,1493934335707,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366745,1493934335707,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366745,1493934335707,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366745,1493934335707,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366745,1493934335707,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366745,1493934335707,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366746,1493934335708,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366746,1493934335708,3533.0,197.0
Thu May 04 17:45:35 EDT 2017,366746,1493934335708,3533.0,197.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:56 EDT 2017,387784,1493934356746,3586.0,323.0
Thu May 04 17:45:57 EDT 2017,388678,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388679,1493934357641,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:45:57 EDT 2017,388687,1493934357649,Drag
Thu May 04 17:46:40 EDT 2017,431872,1493934400835,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431873,1493934400835,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431873,1493934400835,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431873,1493934400835,2253.0,553.0
Thu May 04 17:46:40 EDT 2017,431873,1493934400835,2253.0,553.0
